id,type,pathway_source,substrate1,substrate2,substrate3,substrate4,substrate5,product1,product2,product3,product4,product5
1465,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01720,,,,,cpd:C03827,,,,
1441,reversible,path:hsa01100 Metabolic pathways,cpd:C00665,,,,,cpd:C00085,,,,
1441,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00085,,,,,cpd:C00665,,,,
1418,reversible,path:hsa01100 Metabolic pathways,cpd:C00492,,,,,cpd:C01613,,,,
1418,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01613,,,,,cpd:C00492,,,,
1420,reversible,path:hsa01100 Metabolic pathways,cpd:C05404,,,,,cpd:C00124,,,,
1420,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00124,,,,,cpd:C05404,,,,
1416,reversible,path:hsa01100 Metabolic pathways,cpd:C00492,,,,,cpd:C00089,,,,
1416,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00089,,,,,cpd:C00492,,,,
1415,reversible,path:hsa01100 Metabolic pathways,cpd:C05402,,,,,cpd:C00031,,,,
1415,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00031,,,,,cpd:C05402,,,,
1400,reversible,path:hsa01100 Metabolic pathways,cpd:C00167,,,,,cpd:C00191,,,,
1400,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00191,,,,,cpd:C00167,,,,
1383,reversible,path:hsa01100 Metabolic pathways,cpd:C00103,,,,,cpd:C01231,,,,
1383,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01231,,,,,cpd:C00103,,,,
1378,reversible,path:hsa01100 Metabolic pathways,cpd:C00963,,,,,cpd:C00031,,,,
1378,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00031,,,,,cpd:C00963,,,,
5539,reversible,path:hsa01100 Metabolic pathways,cpd:C00357,,,,,cpd:C00352,,,,
5539,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00352,,,,,cpd:C00357,,,,
5533,reversible,path:hsa01100 Metabolic pathways,cpd:C00461,,,,,cpd:C00140,,,,
5533,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00140,,,,,cpd:C00461,,,,
5536,reversible,path:hsa01100 Metabolic pathways,cpd:C00270,,,,,cpd:C00645,,,,
5536,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00645,,,,,cpd:C00270,,,,
1373,reversible,path:hsa01100 Metabolic pathways,cpd:C00140,,,,,cpd:C00645,,,,
1373,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00645,,,,,cpd:C00140,,,,
775,reversible,path:hsa01100 Metabolic pathways,cpd:C01245,,,,,cpd:C11555,,,,
775,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C11555,,,,,cpd:C01245,,,,
771,reversible,path:hsa01100 Metabolic pathways,cpd:C11555,,,,,cpd:C01284,,,,
771,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01284,,,,,cpd:C11555,,,,
774,reversible,path:hsa01100 Metabolic pathways,cpd:C04520,,,,,cpd:C01284,,,,
774,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01284,,,,,cpd:C04520,,,,
1328,reversible,path:hsa01100 Metabolic pathways,cpd:C00137,,,,,cpd:C00191,,,,
1328,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00191,,,,,cpd:C00137,,,,
792,reversible,path:hsa01100 Metabolic pathways,cpd:C01177,,,,,cpd:C00137,,,,
792,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00137,,,,,cpd:C01177,,,,
1321,reversible,path:hsa01100 Metabolic pathways,cpd:C04062,,,,,cpd:C01177,,,,
1321,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01177,,,,,cpd:C04062,,,,
1320,reversible,path:hsa01100 Metabolic pathways,cpd:C00033,,,,,cpd:C00024,,,,
1320,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00024,,,,,cpd:C00033,,,,
1319,reversible,path:hsa01100 Metabolic pathways,cpd:C05993,,,,,cpd:C00024,,,,
1319,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00024,,,,,cpd:C05993,,,,
1301,reversible,path:hsa01100 Metabolic pathways,cpd:C00033,,,,,cpd:C05993,,,,
1301,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05993,,,,,cpd:C00033,,,,
1306,reversible,path:hsa01100 Metabolic pathways,cpd:C00937,,,,,cpd:C00546,,,,
1306,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00546,,,,,cpd:C00937,,,,
1307,reversible,path:hsa01100 Metabolic pathways,cpd:C03451,,,,,cpd:C00546,,,,
1307,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00546,,,,,cpd:C03451,,,,
1309,reversible,path:hsa01100 Metabolic pathways,cpd:C03451,,,,,cpd:C00256,,,,
1309,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00256,,,,,cpd:C03451,,,,
1304,reversible,path:hsa01100 Metabolic pathways,cpd:C00022,,,,,cpd:C00256,,,,
1304,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00256,,,,,cpd:C00022,,,,
1287,reversible,path:hsa01100 Metabolic pathways,cpd:C18026,,,,,cpd:C20238,,,,
1287,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C20238,,,,,cpd:C18026,,,,
1278,reversible,path:hsa01100 Metabolic pathways,cpd:C01127,,,,,cpd:C00048,,,,
1278,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00048,,,,,cpd:C01127,,,,
5939,reversible,path:hsa01100 Metabolic pathways,cpd:C06002,,,,,cpd:C02170,,,,
5939,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C02170,,,,,cpd:C06002,,,,
656,reversible,path:hsa01100 Metabolic pathways,cpd:C00100,,,,,cpd:C21018,,,,
656,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C21018,,,,,cpd:C00100,,,,
1267,reversible,path:hsa01100 Metabolic pathways,cpd:C21017,,,,,cpd:C21018,,,,
1267,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C21018,,,,,cpd:C21017,,,,
1268,reversible,path:hsa01100 Metabolic pathways,cpd:C00109,,,,,cpd:C21017,,,,
1268,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C21017,,,,,cpd:C00109,,,,
2119,reversible,path:hsa01100 Metabolic pathways,cpd:C00527,,,,,cpd:C00877,,,,
2119,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00877,,,,,cpd:C00527,,,,
1259,reversible,path:hsa01100 Metabolic pathways,cpd:C00332,,,,,cpd:C00164,,,,
1259,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00164,,,,,cpd:C00332,,,,
1252,reversible,path:hsa01100 Metabolic pathways,cpd:C02630,,,,,cpd:C00026,,,,
1252,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00026,,,,,cpd:C02630,,,,
1230,reversible,path:hsa01100 Metabolic pathways,cpd:C00417,,,,,cpd:C00490,,,,
1230,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00490,,,,,cpd:C00417,,,,
5676,reversible,path:hsa01100 Metabolic pathways,cpd:C00267,,,,,cpd:C00221,,,,
5676,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00221,,,,,cpd:C00267,,,,
1222,reversible,path:hsa01100 Metabolic pathways,cpd:C00620,,,,,cpd:C00117,,,,
1222,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00117,,,,,cpd:C00620,,,,
1221,reversible,path:hsa01100 Metabolic pathways,cpd:C00121,,,,,cpd:C00117,,,,
1221,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00117,,,,,cpd:C00121,,,,
1219,reversible,path:hsa01100 Metabolic pathways,cpd:C00673,,,,,cpd:C00118,,,,
1219,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00118,,,,,cpd:C00673,,,,
1220,reversible,path:hsa01100 Metabolic pathways,cpd:C00672,,,,,cpd:C00673,,,,
1220,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00673,,,,,cpd:C00672,,,,
5686,reversible,path:hsa01100 Metabolic pathways,cpd:C00673,,,,,cpd:C01801,,,,
5686,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01801,,,,,cpd:C00673,,,,
1212,reversible,path:hsa01100 Metabolic pathways,cpd:C00065,,,,,cpd:C04377,,,,
1212,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04377,,,,,cpd:C00065,,,,
1209,reversible,path:hsa01100 Metabolic pathways,cpd:C14180,,,,,cpd:C01031,,,,
1209,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01031,,,,,cpd:C14180,,,,
1210,reversible,path:hsa01100 Metabolic pathways,cpd:C01031,,,,,cpd:C00058,,,,
1210,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00058,,,,,cpd:C01031,,,,
6053,reversible,path:hsa01100 Metabolic pathways,cpd:C00082,,,,,cpd:C00483,,,,
6053,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00483,,,,,cpd:C00082,,,,
1185,reversible,path:hsa01100 Metabolic pathways,cpd:C11537,,,,,cpd:C05528,,,,
1185,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05528,,,,,cpd:C11537,,,,
5320,reversible,path:hsa01100 Metabolic pathways,cpd:C00440,,,,,cpd:C00101,,,,
5320,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00101,,,,,cpd:C00440,,,,
1158,reversible,path:hsa01100 Metabolic pathways,cpd:C00288,,,,,cpd:C00011,,,,
1158,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00011,,,,,cpd:C00288,,,,
1154,reversible,path:hsa01100 Metabolic pathways,cpd:C00320,,,,,cpd:C00094,,,,
1154,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00094,,,,,cpd:C00320,,,,
5892,reversible,path:hsa01100 Metabolic pathways,cpd:C17267,,,,,cpd:C00094,,,,
5892,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00094,,,,,cpd:C17267,,,,
5894,reversible,path:hsa01100 Metabolic pathways,cpd:C00283,,,,,cpd:C17267,,,,
5894,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C17267,,,,,cpd:C00283,,,,
1144,reversible,path:hsa01100 Metabolic pathways,cpd:C00409,,,,,cpd:C00283,,,,
1144,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00283,,,,,cpd:C00409,,,,
1138,reversible,path:hsa01100 Metabolic pathways,cpd:C00301,,,,,cpd:C00117,,,,
1138,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00117,,,,,cpd:C00301,,,,
1131,reversible,path:hsa01100 Metabolic pathways,cpd:C04677,,,,,cpd:C04051,,,,
1131,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04051,,,,,cpd:C04677,,,,
5779,reversible,path:hsa01100 Metabolic pathways,cpd:C00044,,,,,cpd:C00144,,,,
5779,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00144,,,,,cpd:C00044,,,,
1093,reversible,path:hsa01100 Metabolic pathways,cpd:C01228,,,,,cpd:C00035,,,,
1093,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00035,,,,,cpd:C01228,,,,
5781,reversible,path:hsa01100 Metabolic pathways,cpd:C04494,,,,,cpd:C01228,,,,
5781,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01228,,,,,cpd:C04494,,,,
1094,reversible,path:hsa01100 Metabolic pathways,cpd:C00942,,,,,cpd:C00144,,,,
1094,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00144,,,,,cpd:C00942,,,,
1095,reversible,path:hsa01100 Metabolic pathways,cpd:C00044,,,,,cpd:C00942,,,,
1095,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00942,,,,,cpd:C00044,,,,
1091,reversible,path:hsa01100 Metabolic pathways,cpd:C01261,,,,,cpd:C00044,,,,
1091,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00044,,,,,cpd:C01261,,,,
1090,reversible,path:hsa01100 Metabolic pathways,cpd:C00130,,,,,cpd:C00144,,,,
1090,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00144,,,,,cpd:C00130,,,,
1088,reversible,path:hsa01100 Metabolic pathways,cpd:C00104,,,,,cpd:C00130,,,,
1088,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00130,,,,,cpd:C00104,,,,
1086,reversible,path:hsa01100 Metabolic pathways,cpd:C00081,,,,,cpd:C00104,,,,
1086,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00104,,,,,cpd:C00081,,,,
1089,reversible,path:hsa01100 Metabolic pathways,cpd:C00081,,,,,cpd:C00130,,,,
1089,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00130,,,,,cpd:C00081,,,,
1084,reversible,path:hsa01100 Metabolic pathways,cpd:C04392,,,,,cpd:C00700,,,,
1084,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00700,,,,,cpd:C04392,,,,
1085,reversible,path:hsa01100 Metabolic pathways,cpd:C00700,,,,,cpd:C00655,,,,
1085,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00655,,,,,cpd:C00700,,,,
1083,reversible,path:hsa01100 Metabolic pathways,cpd:C00002,,,,,cpd:C00020,,,,
1083,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00020,,,,,cpd:C00002,,,,
1080,reversible,path:hsa01100 Metabolic pathways,cpd:C00575,,,,,cpd:C00020,,,,
1080,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00020,,,,,cpd:C00575,,,,
1081,reversible,path:hsa01100 Metabolic pathways,cpd:C00002,,,,,cpd:C00575,,,,
1081,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00575,,,,,cpd:C00002,,,,
1079,reversible,path:hsa01100 Metabolic pathways,cpd:C06197,,,,,cpd:C00008,,,,
1079,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00008,,,,,cpd:C06197,,,,
1077,reversible,path:hsa01100 Metabolic pathways,cpd:C01260,,,,,cpd:C00002,,,,
1077,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00002,,,,,cpd:C01260,,,,
1064,reversible,path:hsa01100 Metabolic pathways,cpd:C00881,,,,,cpd:C00239,,,,
1064,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00239,,,,,cpd:C00881,,,,
1065,reversible,path:hsa01100 Metabolic pathways,cpd:C00526,,,,,cpd:C00365,,,,
1065,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00365,,,,,cpd:C00526,,,,
1066,reversible,path:hsa01100 Metabolic pathways,cpd:C00881,,,,,cpd:C00526,,,,
1066,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00526,,,,,cpd:C00881,,,,
1063,reversible,path:hsa01100 Metabolic pathways,cpd:C00526,,,,,cpd:C00106,,,,
1063,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00106,,,,,cpd:C00526,,,,
1062,reversible,path:hsa01100 Metabolic pathways,cpd:C00459,,,,,cpd:C00364,,,,
1062,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00364,,,,,cpd:C00459,,,,
1060,reversible,path:hsa01100 Metabolic pathways,cpd:C00063,,,,,cpd:C00055,,,,
1060,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00055,,,,,cpd:C00063,,,,
1049,reversible,path:hsa01100 Metabolic pathways,cpd:C01346,,,,,cpd:C00015,,,,
1049,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00015,,,,,cpd:C01346,,,,
1047,reversible,path:hsa01100 Metabolic pathways,cpd:C06198,,,,,cpd:C00075,,,,
1047,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00075,,,,,cpd:C06198,,,,
1020,reversible,path:hsa01100 Metabolic pathways,cpd:C00402,,,,,cpd:C00036,,,,
1020,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00036,,,,,cpd:C00402,,,,
1022,reversible,path:hsa01100 Metabolic pathways,cpd:C02362,,,,,cpd:C00036,,,,
1022,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00036,,,,,cpd:C02362,,,,
1019,reversible,path:hsa01100 Metabolic pathways,cpd:C00940,,,,,cpd:C00026,,,,
1019,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00026,,,,,cpd:C00940,,,,
5901,reversible,path:hsa01100 Metabolic pathways,cpd:C00065,,,,,cpd:C00097,,,,
5901,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00097,,,,,cpd:C00065,,,,
1004,reversible,path:hsa01100 Metabolic pathways,cpd:C01888,,,,,cpd:C00546,,,,
1004,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00546,,,,,cpd:C01888,,,,
1003,reversible,path:hsa01100 Metabolic pathways,cpd:C00037,,,,,cpd:C03508,,,,
1003,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03508,,,,,cpd:C00037,,,,
1000,reversible,path:hsa01100 Metabolic pathways,cpd:C00491,,,,,cpd:C01962,,,,
1000,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01962,,,,,cpd:C00491,,,,
993,reversible,path:hsa01100 Metabolic pathways,cpd:C05823,,,,,cpd:C00957,,,,
993,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00957,,,,,cpd:C05823,,,,
990,reversible,path:hsa01100 Metabolic pathways,cpd:C00065,,,,,cpd:C02218,,,,
990,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C02218,,,,,cpd:C00065,,,,
988,reversible,path:hsa01100 Metabolic pathways,cpd:C00506,,,,,cpd:C05528,,,,
988,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05528,,,,,cpd:C00506,,,,
972,reversible,path:hsa01100 Metabolic pathways,cpd:C05998,,,,,cpd:C03069,,,,
972,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03069,,,,,cpd:C05998,,,,
971,reversible,path:hsa01100 Metabolic pathways,cpd:C02170,,,,,cpd:C01213,,,,
971,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01213,,,,,cpd:C02170,,,,
970,reversible,path:hsa01100 Metabolic pathways,cpd:C06002,,,,,cpd:C03284,,,,
970,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03284,,,,,cpd:C06002,,,,
5945,reversible,path:hsa01100 Metabolic pathways,cpd:C04076,,,,,cpd:C00956,,,,
5945,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00956,,,,,cpd:C04076,,,,
953,reversible,path:hsa01100 Metabolic pathways,cpd:C01672,,,,,cpd:C12455,,,,
953,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C12455,,,,,cpd:C01672,,,,
926,reversible,path:hsa01100 Metabolic pathways,cpd:C01165,,,,,cpd:C00025,,,,
926,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00025,,,,,cpd:C01165,,,,
924,reversible,path:hsa01100 Metabolic pathways,cpd:C00062,,,,,cpd:C05933,,,,
924,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05933,,,,,cpd:C00062,,,,
925,reversible,path:hsa01100 Metabolic pathways,cpd:C05933,,,,,cpd:C00533,,,,
925,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00533,,,,,cpd:C05933,,,,
913,reversible,path:hsa01100 Metabolic pathways,cpd:C03440,,,,,cpd:C04282,,,,
913,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C04282,,,,,cpd:C03440,,,,
911,reversible,path:hsa01100 Metabolic pathways,cpd:C00334,,,,,cpd:C00884,,,,
911,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00884,,,,,cpd:C00334,,,,
908,reversible,path:hsa01100 Metabolic pathways,cpd:C05947,,,,,cpd:C05938,,,,
908,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05938,,,,,cpd:C05947,,,,
906,reversible,path:hsa01100 Metabolic pathways,cpd:C00012,,,,,cpd:C00148,,,,
906,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00148,,,,,cpd:C00012,,,,
902,reversible,path:hsa01100 Metabolic pathways,cpd:C01044,,,,,cpd:C00049,,,,
902,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00049,,,,,cpd:C01044,,,,
900,reversible,path:hsa01100 Metabolic pathways,cpd:C05130,,,,,cpd:C02835,,,,
900,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C02835,,,,,cpd:C05130,,,,
901,reversible,path:hsa01100 Metabolic pathways,cpd:C00388,,,,,cpd:C05130,,,,
901,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05130,,,,,cpd:C00388,,,,
894,reversible,path:hsa01100 Metabolic pathways,cpd:C00388,,,,,cpd:C05127,,,,
894,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05127,,,,,cpd:C00388,,,,
895,reversible,path:hsa01100 Metabolic pathways,cpd:C05127,,,,,cpd:C05827,,,,
895,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05827,,,,,cpd:C05127,,,,
896,reversible,path:hsa01100 Metabolic pathways,cpd:C05827,,,,,cpd:C05828,,,,
896,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05828,,,,,cpd:C05827,,,,
890,reversible,path:hsa01100 Metabolic pathways,cpd:C00386,,,,,cpd:C01262,,,,
890,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01262,,,,,cpd:C00386,,,,
888,reversible,path:hsa01100 Metabolic pathways,cpd:C00099,cpd:C01152,,,,cpd:C01262,,,,
888,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C01262,,,,,cpd:C00099,cpd:C01152,,,
884,reversible,path:hsa01100 Metabolic pathways,cpd:C01179,,,,,cpd:C05350,,,,
884,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05350,,,,,cpd:C01179,,,,
870,reversible,path:hsa01100 Metabolic pathways,cpd:C00483,,,,,cpd:C03765,,,,
870,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C03765,,,,,cpd:C00483,,,,
871,reversible,path:hsa01100 Metabolic pathways,cpd:C03765,,,,,cpd:C00642,,,,
871,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00642,,,,,cpd:C03765,,,,
857,reversible,path:hsa01100 Metabolic pathways,cpd:C00079,,,,,cpd:C05332,,,,
857,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05332,,,,,cpd:C00079,,,,
858,reversible,path:hsa01100 Metabolic pathways,cpd:C05332,,,,,cpd:C00601,,,,
858,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00601,,,,,cpd:C05332,,,,
844,reversible,path:hsa01100 Metabolic pathways,cpd:C00166,,,,,cpd:C02763,,,,
844,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C02763,,,,,cpd:C00166,,,,
823,reversible,path:hsa01100 Metabolic pathways,cpd:C02700,,,,,cpd:C05653,,,,
823,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05653,,,,,cpd:C02700,,,,
824,reversible,path:hsa01100 Metabolic pathways,cpd:C05653,,,,,cpd:C00108,,,,
824,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00108,,,,,cpd:C05653,,,,
6128,reversible,path:hsa01100 Metabolic pathways,cpd:C00643,,,,,cpd:C05648,,,,
6128,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05648,,,,,cpd:C00643,,,,
6129,reversible,path:hsa01100 Metabolic pathways,cpd:C05648,,,,,cpd:C05651,,,,
6129,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05651,,,,,cpd:C05648,,,,
6130,reversible,path:hsa01100 Metabolic pathways,cpd:C05638,,,,,cpd:C05651,,,,
6130,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05651,,,,,cpd:C05638,,,,
6131,reversible,path:hsa01100 Metabolic pathways,cpd:C05638,,,,,cpd:C05639,,,,
6131,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05639,,,,,cpd:C05638,,,,
816,reversible,path:hsa01100 Metabolic pathways,cpd:C00398,,,,,cpd:C00637,,,,
816,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00637,,,,,cpd:C00398,,,,
799,reversible,path:hsa01100 Metabolic pathways,cpd:C00632,,,,,cpd:C05640,,,,
799,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05640,,,,,cpd:C00632,,,,
6121,reversible,path:hsa01100 Metabolic pathways,cpd:C00398,,,,,cpd:C06213,,,,
6121,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C06213,,,,,cpd:C00398,,,,
743,reversible,path:hsa01100 Metabolic pathways,cpd:C00986,,,,,cpd:C05665,,,,
743,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05665,,,,,cpd:C00986,,,,
742,reversible,path:hsa01100 Metabolic pathways,cpd:C05665,,,,,cpd:C00099,,,,
742,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00099,,,,,cpd:C05665,,,,
6163,reversible,path:hsa01100 Metabolic pathways,cpd:C05340,,,,,cpd:C00099,,,,
6163,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C00099,,,,,cpd:C05340,,,,
741,reversible,path:hsa01100 Metabolic pathways,cpd:C00099,,,,,cpd:C05341,,,,
741,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05341,,,,,cpd:C00099,,,,
718,reversible,path:hsa01100 Metabolic pathways,cpd:C05172,,,,,cpd:C06482,,,,
718,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C06482,,,,,cpd:C05172,,,,
720,reversible,path:hsa01100 Metabolic pathways,cpd:C05699,,,,,cpd:C05698,,,,
720,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05698,,,,,cpd:C05699,,,,
721,reversible,path:hsa01100 Metabolic pathways,cpd:C05698,,,,,cpd:C05335,,,,
721,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05335,,,,,cpd:C05698,,,,
722,reversible,path:hsa01100 Metabolic pathways,cpd:C05335,,,,,cpd:C05703,,,,
722,reversible_reverse,path:hsa01100 Metabolic pathways,cpd:C05703,,,,,cpd:C05335,,,,
